stack,position,hand,allin,raise,call,fold,boundary,source_frame
4,LJ,A3o,100,0,0,0,false,frame_004.00.png
4,LJ,K3o,0,0,0,100,false,frame_004.00.png
4,LJ,Q3o,0,0,0,100,false,frame_004.00.png
4,LJ,J3o,0,0,0,100,false,frame_004.00.png
4,LJ,T3o,0,0,0,100,false,frame_004.00.png
4,LJ,93o,0,0,0,100,false,frame_004.00.png
4,LJ,83o,0,0,0,100,false,frame_004.00.png
4,LJ,73o,0,0,0,100,false,frame_004.00.png
4,LJ,63o,0,0,0,100,false,frame_004.00.png
4,LJ,53o,0,0,0,100,false,frame_004.00.png
4,LJ,43o,0,0,0,100,false,frame_004.00.png
4,LJ,33,100,0,0,0,false,frame_004.00.png
4,LJ,32s,0,0,0,100,false,frame_004.00.png
4,LJ,A2o,0,0,0,100,false,frame_004.00.png
4,LJ,K2o,0,0,0,100,false,frame_004.00.png
4,LJ,Q2o,0,0,0,100,false,frame_004.00.png
4,LJ,J2o,0,0,0,100,false,frame_004.00.png
4,LJ,T2o,0,0,0,100,false,frame_004.00.png
4,LJ,92o,0,0,0,100,false,frame_004.00.png
4,LJ,82o,0,0,0,100,false,frame_004.00.png
4,LJ,72o,0,0,0,100,false,frame_004.00.png
4,LJ,62o,0,0,0,100,false,frame_004.00.png
4,LJ,52o,0,0,0,100,false,frame_004.00.png
4,LJ,42o,0,0,0,100,false,frame_004.00.png
4,LJ,32o,0,0,0,100,false,frame_004.00.png
4,LJ,22,0,0,0,100,false,frame_004.00.png
4,HJ,AA,100,0,0,0,false,frame_005.00.png
4,HJ,AKs,100,0,0,0,false,frame_005.00.png
4,HJ,AQs,100,0,0,0,false,frame_005.00.png
4,HJ,AJs,100,0,0,0,false,frame_005.00.png
4,HJ,ATs,100,0,0,0,false,frame_005.00.png
4,HJ,A9s,100,0,0,0,false,frame_005.00.png
4,HJ,A8s,100,0,0,0,false,frame_005.00.png
4,HJ,A7s,100,0,0,0,false,frame_005.00.png
4,HJ,A6s,100,0,0,0,false,frame_005.00.png
4,HJ,A5s,100,0,0,0,false,frame_005.00.png
4,HJ,A4s,100,0,0,0,false,frame_005.00.png
4,HJ,A3s,100,0,0,0,false,frame_005.00.png
4,HJ,A2s,100,0,0,0,false,frame_005.00.png
4,HJ,AKo,100,0,0,0,false,frame_005.00.png
4,HJ,KK,100,0,0,0,false,frame_005.00.png
4,HJ,KQs,100,0,0,0,false,frame_005.00.png
4,HJ,KJs,100,0,0,0,false,frame_005.00.png
4,HJ,KTs,100,0,0,0,false,frame_005.00.png
4,HJ,K9s,100,0,0,0,false,frame_005.00.png
4,HJ,K8s,100,0,0,0,false,frame_005.00.png
4,HJ,K7s,100,0,0,0,false,frame_005.00.png
4,HJ,K6s,100,0,0,0,false,frame_005.00.png
4,HJ,K5s,100,0,0,0,false,frame_005.00.png
4,HJ,K4s,100,0,0,0,false,frame_005.00.png
4,HJ,K3s,100,0,0,0,false,frame_005.00.png
4,HJ,K2s,0,0,0,100,false,frame_005.00.png
4,HJ,AQo,100,0,0,0,false,frame_005.00.png
4,HJ,KQo,100,0,0,0,false,frame_005.00.png
4,HJ,QQ,100,0,0,0,false,frame_005.00.png
4,HJ,QJs,100,0,0,0,false,frame_005.00.png
4,HJ,QTs,100,0,0,0,false,frame_005.00.png
4,HJ,Q9s,100,0,0,0,false,frame_005.00.png
4,HJ,Q8s,100,0,0,0,false,frame_005.00.png
4,HJ,Q7s,0,0,0,100,false,frame_005.00.png
4,HJ,Q6s,0,0,0,100,false,frame_005.00.png
4,HJ,Q5s,0,0,0,100,false,frame_005.00.png
4,HJ,Q4s,0,0,0,100,false,frame_005.00.png
4,HJ,Q3s,0,0,0,100,false,frame_005.00.png
4,HJ,Q2s,0,0,0,100,false,frame_005.00.png
4,HJ,AJo,100,0,0,0,false,frame_005.00.png
4,HJ,KJo,100,0,0,0,false,frame_005.00.png
4,HJ,QJo,100,0,0,0,false,frame_005.00.png
4,HJ,JJ,100,0,0,0,false,frame_005.00.png
4,HJ,JTs,100,0,0,0,false,frame_005.00.png
4,HJ,J9s,100,0,0,0,false,frame_005.00.png
4,HJ,J8s,100,0,0,0,false,frame_005.00.png
4,HJ,J7s,0,0,0,100,false,frame_005.00.png
4,HJ,J6s,0,0,0,100,false,frame_005.00.png
4,HJ,J5s,0,0,0,100,false,frame_005.00.png
4,HJ,J4s,0,0,0,100,false,frame_005.00.png
4,HJ,J3s,0,0,0,100,false,frame_005.00.png
4,HJ,J2s,0,0,0,100,false,frame_005.00.png
4,HJ,ATo,100,0,0,0,false,frame_005.00.png
4,HJ,KTo,100,0,0,0,false,frame_005.00.png
4,HJ,QTo,100,0,0,0,false,frame_005.00.png
4,HJ,JTo,100,0,0,0,false,frame_005.00.png
4,HJ,TT,100,0,0,0,false,frame_005.00.png
4,HJ,T9s,100,0,0,0,false,frame_005.00.png
4,HJ,T8s,100,0,0,0,false,frame_005.00.png
4,HJ,T7s,0,0,0,100,false,frame_005.00.png
4,HJ,T6s,0,0,0,100,false,frame_005.00.png
4,HJ,T5s,0,0,0,100,false,frame_005.00.png
4,HJ,T4s,0,0,0,100,false,frame_005.00.png
4,HJ,T3s,0,0,0,100,false,frame_005.00.png
4,HJ,T2s,0,0,0,100,false,frame_005.00.png
4,HJ,A9o,100,0,0,0,false,frame_005.00.png
4,HJ,K9o,100,0,0,0,false,frame_005.00.png
4,HJ,Q9o,0,0,0,100,false,frame_005.00.png
4,HJ,J9o,0,0,0,100,false,frame_005.00.png
4,HJ,T9o,0,0,0,100,false,frame_005.00.png
4,HJ,99,100,0,0,0,false,frame_005.00.png
4,HJ,98s,100,0,0,0,false,frame_005.00.png
4,HJ,97s,0,0,0,100,false,frame_005.00.png
4,HJ,96s,0,0,0,100,false,frame_005.00.png
4,HJ,95s,0,0,0,100,false,frame_005.00.png
4,HJ,94s,0,0,0,100,false,frame_005.00.png
4,HJ,93s,0,0,0,100,false,frame_005.00.png
4,HJ,92s,0,0,0,100,false,frame_005.00.png
4,HJ,A8o,100,0,0,0,false,frame_005.00.png
4,HJ,K8o,0,0,0,100,false,frame_005.00.png
4,HJ,Q8o,0,0,0,100,false,frame_005.00.png
4,HJ,J8o,0,0,0,100,false,frame_005.00.png
4,HJ,T8o,0,0,0,100,false,frame_005.00.png
4,HJ,98o,0,0,0,100,false,frame_005.00.png
4,HJ,88,100,0,0,0,false,frame_005.00.png
4,HJ,87s,0,0,0,100,false,frame_005.00.png
4,HJ,86s,0,0,0,100,false,frame_005.00.png
4,HJ,85s,0,0,0,100,false,frame_005.00.png
4,HJ,84s,0,0,0,100,false,frame_005.00.png
4,HJ,83s,0,0,0,100,false,frame_005.00.png
4,HJ,82s,0,0,0,100,false,frame_005.00.png
4,HJ,A7o,100,0,0,0,false,frame_005.00.png
4,HJ,K7o,0,0,0,100,false,frame_005.00.png
4,HJ,Q7o,0,0,0,100,false,frame_005.00.png
4,HJ,J7o,0,0,0,100,false,frame_005.00.png
4,HJ,T7o,0,0,0,100,false,frame_005.00.png
4,HJ,97o,0,0,0,100,false,frame_005.00.png
4,HJ,87o,0,0,0,100,false,frame_005.00.png
4,HJ,77,100,0,0,0,false,frame_005.00.png
4,HJ,76s,0,0,0,100,false,frame_005.00.png
4,HJ,75s,0,0,0,100,false,frame_005.00.png
4,HJ,74s,0,0,0,100,false,frame_005.00.png
4,HJ,73s,0,0,0,100,false,frame_005.00.png
4,HJ,72s,0,0,0,100,false,frame_005.00.png
4,HJ,A6o,100,0,0,0,false,frame_005.00.png
4,HJ,K6o,0,0,0,100,false,frame_005.00.png
4,HJ,Q6o,0,0,0,100,false,frame_005.00.png
4,HJ,J6o,0,0,0,100,false,frame_005.00.png
4,HJ,T6o,0,0,0,100,false,frame_005.00.png
4,HJ,96o,0,0,0,100,false,frame_005.00.png
4,HJ,86o,0,0,0,100,false,frame_005.00.png
4,HJ,76o,0,0,0,100,false,frame_005.00.png
4,HJ,66,100,0,0,0,false,frame_005.00.png
4,HJ,65s,0,0,0,100,false,frame_005.00.png
4,HJ,64s,0,0,0,100,false,frame_005.00.png
4,HJ,63s,0,0,0,100,false,frame_005.00.png
4,HJ,62s,0,0,0,100,false,frame_005.00.png
4,HJ,A5o,100,0,0,0,false,frame_005.00.png
4,HJ,K5o,0,0,0,100,false,frame_005.00.png
4,HJ,Q5o,0,0,0,100,false,frame_005.00.png
4,HJ,J5o,0,0,0,100,false,frame_005.00.png
4,HJ,T5o,0,0,0,100,false,frame_005.00.png
4,HJ,95o,0,0,0,100,false,frame_005.00.png
4,HJ,85o,0,0,0,100,false,frame_005.00.png
4,HJ,75o,0,0,0,100,false,frame_005.00.png
4,HJ,65o,0,0,0,100,false,frame_005.00.png
4,HJ,55,100,0,0,0,false,frame_005.00.png
4,HJ,54s,0,0,0,100,false,frame_005.00.png
4,HJ,53s,0,0,0,100,false,frame_005.00.png
4,HJ,52s,0,0,0,100,false,frame_005.00.png
4,HJ,A4o,100,0,0,0,false,frame_005.00.png
4,HJ,K4o,0,0,0,100,false,frame_005.00.png
4,HJ,Q4o,0,0,0,100,false,frame_005.00.png
4,HJ,J4o,0,0,0,100,false,frame_005.00.png
4,HJ,T4o,0,0,0,100,false,frame_005.00.png
4,HJ,94o,0,0,0,100,false,frame_005.00.png
4,HJ,84o,0,0,0,100,false,frame_005.00.png
4,HJ,74o,0,0,0,100,false,frame_005.00.png
4,HJ,64o,0,0,0,100,false,frame_005.00.png
4,HJ,54o,0,0,0,100,false,frame_005.00.png
4,HJ,44,100,0,0,0,false,frame_005.00.png
4,HJ,43s,0,0,0,100,false,frame_005.00.png
4,HJ,42s,0,0,0,100,false,frame_005.00.png
4,HJ,A3o,100,0,0,0,false,frame_005.00.png
4,HJ,K3o,0,0,0,100,false,frame_005.00.png
4,HJ,Q3o,0,0,0,100,false,frame_005.00.png
4,HJ,J3o,0,0,0,100,false,frame_005.00.png
4,HJ,T3o,0,0,0,100,false,frame_005.00.png
4,HJ,93o,0,0,0,100,false,frame_005.00.png
4,HJ,83o,0,0,0,100,false,frame_005.00.png
4,HJ,73o,0,0,0,100,false,frame_005.00.png
4,HJ,63o,0,0,0,100,false,frame_005.00.png
4,HJ,53o,0,0,0,100,false,frame_005.00.png
4,HJ,43o,0,0,0,100,false,frame_005.00.png
4,HJ,33,100,0,0,0,false,frame_005.00.png
4,HJ,32s,0,0,0,100,false,frame_005.00.png
4,HJ,A2o,100,0,0,0,false,frame_005.00.png
4,HJ,K2o,0,0,0,100,false,frame_005.00.png
4,HJ,Q2o,0,0,0,100,false,frame_005.00.png
4,HJ,J2o,0,0,0,100,false,frame_005.00.png
4,HJ,T2o,0,0,0,100,false,frame_005.00.png
4,HJ,92o,0,0,0,100,false,frame_005.00.png
4,HJ,82o,0,0,0,100,false,frame_005.00.png
4,HJ,72o,0,0,0,100,false,frame_005.00.png
4,HJ,62o,0,0,0,100,false,frame_005.00.png
4,HJ,52o,0,0,0,100,false,frame_005.00.png
4,HJ,42o,0,0,0,100,false,frame_005.00.png
4,HJ,32o,0,0,0,100,false,frame_005.00.png
4,HJ,22,100,0,0,0,false,frame_005.00.png
4,CO,AA,100,0,0,0,false,frame_007.00.png
4,CO,AKs,100,0,0,0,false,frame_007.00.png
4,CO,AQs,100,0,0,0,false,frame_007.00.png
4,CO,AJs,100,0,0,0,false,frame_007.00.png
4,CO,ATs,100,0,0,0,false,frame_007.00.png
4,CO,A9s,100,0,0,0,false,frame_007.00.png
4,CO,A8s,100,0,0,0,false,frame_007.00.png
4,CO,A7s,100,0,0,0,false,frame_007.00.png
4,CO,A6s,100,0,0,0,false,frame_007.00.png
4,CO,A5s,100,0,0,0,false,frame_007.00.png
4,CO,A4s,100,0,0,0,false,frame_007.00.png
4,CO,A3s,100,0,0,0,false,frame_007.00.png
4,CO,A2s,100,0,0,0,false,frame_007.00.png
4,CO,AKo,100,0,0,0,false,frame_007.00.png
4,CO,KK,100,0,0,0,false,frame_007.00.png
4,CO,KQs,100,0,0,0,false,frame_007.00.png
4,CO,KJs,100,0,0,0,false,frame_007.00.png
4,CO,KTs,100,0,0,0,false,frame_007.00.png
4,CO,K9s,100,0,0,0,false,frame_007.00.png
4,CO,K8s,100,0,0,0,false,frame_007.00.png
4,CO,K7s,100,0,0,0,false,frame_007.00.png
4,CO,K6s,100,0,0,0,false,frame_007.00.png
4,CO,K5s,100,0,0,0,false,frame_007.00.png
4,CO,K4s,100,0,0,0,false,frame_007.00.png
4,CO,K3s,100,0,0,0,false,frame_007.00.png
4,CO,K2s,100,0,0,0,false,frame_007.00.png
4,CO,AQo,100,0,0,0,false,frame_007.00.png
4,CO,KQo,100,0,0,0,false,frame_007.00.png
4,CO,QQ,100,0,0,0,false,frame_007.00.png
4,CO,QJs,100,0,0,0,false,frame_007.00.png
4,CO,QTs,100,0,0,0,false,frame_007.00.png
4,CO,Q9s,100,0,0,0,false,frame_007.00.png
4,CO,Q8s,100,0,0,0,false,frame_007.00.png
4,CO,Q7s,100,0,0,0,false,frame_007.00.png
4,CO,Q6s,100,0,0,0,false,frame_007.00.png
4,CO,Q5s,0,0,0,100,false,frame_007.00.png
4,CO,Q4s,0,0,0,100,false,frame_007.00.png
4,CO,Q3s,0,0,0,100,false,frame_007.00.png
4,CO,Q2s,0,0,0,100,false,frame_007.00.png
4,CO,AJo,100,0,0,0,false,frame_007.00.png
4,CO,KJo,100,0,0,0,false,frame_007.00.png
4,CO,QJo,100,0,0,0,false,frame_007.00.png
4,CO,JJ,100,0,0,0,false,frame_007.00.png
4,CO,JTs,100,0,0,0,false,frame_007.00.png
4,CO,J9s,100,0,0,0,false,frame_007.00.png
4,CO,J8s,100,0,0,0,false,frame_007.00.png
4,CO,J7s,0,0,0,100,false,frame_007.00.png
4,CO,J6s,0,0,0,100,false,frame_007.00.png
4,CO,J5s,0,0,0,100,false,frame_007.00.png
4,CO,J4s,0,0,0,100,false,frame_007.00.png
4,CO,J3s,0,0,0,100,false,frame_007.00.png
4,CO,J2s,0,0,0,100,false,frame_007.00.png
4,CO,ATo,100,0,0,0,false,frame_007.00.png
4,CO,KTo,100,0,0,0,false,frame_007.00.png
4,CO,QTo,100,0,0,0,false,frame_007.00.png
4,CO,JTo,100,0,0,0,false,frame_007.00.png
4,CO,TT,100,0,0,0,false,frame_007.00.png
4,CO,T9s,100,0,0,0,false,frame_007.00.png
4,CO,T8s,100,0,0,0,false,frame_007.00.png
4,CO,T7s,0,0,0,100,false,frame_007.00.png
4,CO,T6s,0,0,0,100,false,frame_007.00.png
4,CO,T5s,0,0,0,100,false,frame_007.00.png
4,CO,T4s,0,0,0,100,false,frame_007.00.png
4,CO,T3s,0,0,0,100,false,frame_007.00.png
4,CO,T2s,0,0,0,100,false,frame_007.00.png
4,CO,A9o,100,0,0,0,false,frame_007.00.png
4,CO,K9o,100,0,0,0,false,frame_007.00.png
4,CO,Q9o,100,0,0,0,false,frame_007.00.png
4,CO,J9o,0,0,0,100,false,frame_007.00.png
4,CO,T9o,0,0,0,100,false,frame_007.00.png
4,CO,99,100,0,0,0,false,frame_007.00.png
4,CO,98s,100,0,0,0,false,frame_007.00.png
4,CO,97s,0,0,0,100,false,frame_007.00.png
4,CO,96s,0,0,0,100,false,frame_007.00.png
4,CO,95s,0,0,0,100,false,frame_007.00.png
4,CO,94s,0,0,0,100,false,frame_007.00.png
4,CO,93s,0,0,0,100,false,frame_007.00.png
4,CO,92s,0,0,0,100,false,frame_007.00.png
4,CO,A8o,100,0,0,0,false,frame_007.00.png
4,CO,K8o,100,0,0,0,false,frame_007.00.png
4,CO,Q8o,0,0,0,100,false,frame_007.00.png
4,CO,J8o,0,0,0,100,false,frame_007.00.png
4,CO,T8o,0,0,0,100,false,frame_007.00.png
4,CO,98o,0,0,0,100,false,frame_007.00.png
4,CO,88,100,0,0,0,false,frame_007.00.png
4,CO,87s,0,0,0,100,false,frame_007.00.png
4,CO,86s,0,0,0,100,false,frame_007.00.png
4,CO,85s,0,0,0,100,false,frame_007.00.png
4,CO,84s,0,0,0,100,false,frame_007.00.png
4,CO,83s,0,0,0,100,false,frame_007.00.png
4,CO,82s,0,0,0,100,false,frame_007.00.png
4,CO,A7o,100,0,0,0,false,frame_007.00.png
4,CO,K7o,0,0,0,100,false,frame_007.00.png
4,CO,Q7o,0,0,0,100,false,frame_007.00.png
4,CO,J7o,0,0,0,100,false,frame_007.00.png
4,CO,T7o,0,0,0,100,false,frame_007.00.png
4,CO,97o,0,0,0,100,false,frame_007.00.png
4,CO,87o,0,0,0,100,false,frame_007.00.png
4,CO,77,100,0,0,0,false,frame_007.00.png
4,CO,76s,0,0,0,100,false,frame_007.00.png
4,CO,75s,0,0,0,100,false,frame_007.00.png
4,CO,74s,0,0,0,100,false,frame_007.00.png
4,CO,73s,0,0,0,100,false,frame_007.00.png
4,CO,72s,0,0,0,100,false,frame_007.00.png
4,CO,A6o,100,0,0,0,false,frame_007.00.png
4,CO,K6o,0,0,0,100,false,frame_007.00.png
4,CO,Q6o,0,0,0,100,false,frame_007.00.png
4,CO,J6o,0,0,0,100,false,frame_007.00.png
4,CO,T6o,0,0,0,100,false,frame_007.00.png
4,CO,96o,0,0,0,100,false,frame_007.00.png
4,CO,86o,0,0,0,100,false,frame_007.00.png
4,CO,76o,0,0,0,100,false,frame_007.00.png
4,CO,66,100,0,0,0,false,frame_007.00.png
4,CO,65s,0,0,0,100,false,frame_007.00.png
4,CO,64s,0,0,0,100,false,frame_007.00.png
4,CO,63s,0,0,0,100,false,frame_007.00.png
4,CO,62s,0,0,0,100,false,frame_007.00.png
4,CO,A5o,100,0,0,0,false,frame_007.00.png
4,CO,K5o,0,0,0,100,false,frame_007.00.png
4,CO,Q5o,0,0,0,100,false,frame_007.00.png
4,CO,J5o,0,0,0,100,false,frame_007.00.png
4,CO,T5o,0,0,0,100,false,frame_007.00.png
4,CO,95o,0,0,0,100,false,frame_007.00.png
4,CO,85o,0,0,0,100,false,frame_007.00.png
4,CO,75o,0,0,0,100,false,frame_007.00.png
4,CO,65o,0,0,0,100,false,frame_007.00.png
4,CO,55,100,0,0,0,false,frame_007.00.png
4,CO,54s,0,0,0,100,false,frame_007.00.png
4,CO,53s,0,0,0,100,false,frame_007.00.png
4,CO,52s,0,0,0,100,false,frame_007.00.png
4,CO,A4o,100,0,0,0,false,frame_007.00.png
4,CO,K4o,0,0,0,100,false,frame_007.00.png
4,CO,Q4o,0,0,0,100,false,frame_007.00.png
4,CO,J4o,0,0,0,100,false,frame_007.00.png
4,CO,T4o,0,0,0,100,false,frame_007.00.png
4,CO,94o,0,0,0,100,false,frame_007.00.png
4,CO,84o,0,0,0,100,false,frame_007.00.png
4,CO,74o,0,0,0,100,false,frame_007.00.png
4,CO,64o,0,0,0,100,false,frame_007.00.png
4,CO,54o,0,0,0,100,false,frame_007.00.png
4,CO,44,100,0,0,0,false,frame_007.00.png
4,CO,43s,0,0,0,100,false,frame_007.00.png
4,CO,42s,0,0,0,100,false,frame_007.00.png
4,CO,A3o,100,0,0,0,false,frame_007.00.png
4,CO,K3o,0,0,0,100,false,frame_007.00.png
4,CO,Q3o,0,0,0,100,false,frame_007.00.png
4,CO,J3o,0,0,0,100,false,frame_007.00.png
4,CO,T3o,0,0,0,100,false,frame_007.00.png
4,CO,93o,0,0,0,100,false,frame_007.00.png
4,CO,83o,0,0,0,100,false,frame_007.00.png
4,CO,73o,0,0,0,100,false,frame_007.00.png
4,CO,63o,0,0,0,100,false,frame_007.00.png
4,CO,53o,0,0,0,100,false,frame_007.00.png
4,CO,43o,0,0,0,100,false,frame_007.00.png
4,CO,33,100,0,0,0,false,frame_007.00.png
4,CO,32s,0,0,0,100,false,frame_007.00.png
4,CO,A2o,100,0,0,0,false,frame_007.00.png
4,CO,K2o,0,0,0,100,false,frame_007.00.png
4,CO,Q2o,0,0,0,100,false,frame_007.00.png
4,CO,J2o,0,0,0,100,false,frame_007.00.png
4,CO,T2o,0,0,0,100,false,frame_007.00.png
4,CO,92o,0,0,0,100,false,frame_007.00.png
4,CO,82o,0,0,0,100,false,frame_007.00.png
4,CO,72o,0,0,0,100,false,frame_007.00.png
4,CO,62o,0,0,0,100,false,frame_007.00.png
4,CO,52o,0,0,0,100,false,frame_007.00.png
4,CO,42o,0,0,0,100,false,frame_007.00.png
4,CO,32o,0,0,0,100,false,frame_007.00.png
4,CO,22,100,0,0,0,false,frame_007.00.png
4,BTN,AA,100,0,0,0,false,frame_009.00.png
4,BTN,AKs,100,0,0,0,false,frame_009.00.png
4,BTN,AQs,100,0,0,0,false,frame_009.00.png
4,BTN,AJs,100,0,0,0,false,frame_009.00.png
4,BTN,ATs,100,0,0,0,false,frame_009.00.png
4,BTN,A9s,100,0,0,0,false,frame_009.00.png
4,BTN,A8s,100,0,0,0,false,frame_009.00.png
4,BTN,A7s,100,0,0,0,false,frame_009.00.png
4,BTN,A6s,100,0,0,0,false,frame_009.00.png
4,BTN,A5s,100,0,0,0,false,frame_009.00.png
4,BTN,A4s,100,0,0,0,false,frame_009.00.png
4,BTN,A3s,100,0,0,0,false,frame_009.00.png
4,BTN,A2s,100,0,0,0,false,frame_009.00.png
4,BTN,AKo,100,0,0,0,false,frame_009.00.png
4,BTN,KK,100,0,0,0,false,frame_009.00.png
4,BTN,KQs,100,0,0,0,false,frame_009.00.png
4,BTN,KJs,100,0,0,0,false,frame_009.00.png
4,BTN,KTs,100,0,0,0,false,frame_009.00.png
4,BTN,K9s,100,0,0,0,false,frame_009.00.png
4,BTN,K8s,100,0,0,0,false,frame_009.00.png
4,BTN,K7s,100,0,0,0,false,frame_009.00.png
4,BTN,K6s,100,0,0,0,false,frame_009.00.png
4,BTN,K5s,100,0,0,0,false,frame_009.00.png
4,BTN,K4s,100,0,0,0,false,frame_009.00.png
4,BTN,K3s,100,0,0,0,false,frame_009.00.png
4,BTN,K2s,100,0,0,0,false,frame_009.00.png
4,BTN,AQo,100,0,0,0,false,frame_009.00.png
4,BTN,KQo,100,0,0,0,false,frame_009.00.png
4,BTN,QQ,100,0,0,0,false,frame_009.00.png
4,BTN,QJs,100,0,0,0,false,frame_009.00.png
4,BTN,QTs,100,0,0,0,false,frame_009.00.png
4,BTN,Q9s,100,0,0,0,false,frame_009.00.png
4,BTN,Q8s,100,0,0,0,false,frame_009.00.png
4,BTN,Q7s,100,0,0,0,false,frame_009.00.png
4,BTN,Q6s,100,0,0,0,false,frame_009.00.png
4,BTN,Q5s,100,0,0,0,false,frame_009.00.png
4,BTN,Q4s,100,0,0,0,false,frame_009.00.png
4,BTN,Q3s,0,0,0,100,false,frame_009.00.png
4,BTN,Q2s,0,0,0,100,false,frame_009.00.png
4,BTN,AJo,100,0,0,0,false,frame_009.00.png
4,BTN,KJo,100,0,0,0,false,frame_009.00.png
4,BTN,QJo,100,0,0,0,false,frame_009.00.png
4,BTN,JJ,100,0,0,0,false,frame_009.00.png
4,BTN,JTs,100,0,0,0,false,frame_009.00.png
4,BTN,J9s,100,0,0,0,false,frame_009.00.png
4,BTN,J8s,100,0,0,0,false,frame_009.00.png
4,BTN,J7s,100,0,0,0,false,frame_009.00.png
4,BTN,J6s,0,0,0,100,false,frame_009.00.png
4,BTN,J5s,0,0,0,100,false,frame_009.00.png
4,BTN,J4s,0,0,0,100,false,frame_009.00.png
4,BTN,J3s,0,0,0,100,false,frame_009.00.png
4,BTN,J2s,0,0,0,100,false,frame_009.00.png
4,BTN,ATo,100,0,0,0,false,frame_009.00.png
4,BTN,KTo,100,0,0,0,false,frame_009.00.png
4,BTN,QTo,100,0,0,0,false,frame_009.00.png
4,BTN,JTo,100,0,0,0,false,frame_009.00.png
4,BTN,TT,100,0,0,0,false,frame_009.00.png
4,BTN,T9s,100,0,0,0,false,frame_009.00.png
4,BTN,T8s,100,0,0,0,false,frame_009.00.png
4,BTN,T7s,100,0,0,0,false,frame_009.00.png
4,BTN,T6s,0,0,0,100,false,frame_009.00.png
4,BTN,T5s,0,0,0,100,false,frame_009.00.png
4,BTN,T4s,0,0,0,100,false,frame_009.00.png
4,BTN,T3s,0,0,0,100,false,frame_009.00.png
4,BTN,T2s,0,0,0,100,false,frame_009.00.png
4,BTN,A9o,100,0,0,0,false,frame_009.00.png
4,BTN,K9o,100,0,0,0,false,frame_009.00.png
4,BTN,Q9o,100,0,0,0,false,frame_009.00.png
4,BTN,J9o,100,0,0,0,false,frame_009.00.png
4,BTN,T9o,100,0,0,0,false,frame_009.00.png
4,BTN,99,100,0,0,0,false,frame_009.00.png
4,BTN,98s,100,0,0,0,false,frame_009.00.png
4,BTN,97s,0,0,0,100,false,frame_009.00.png
4,BTN,96s,0,0,0,100,false,frame_009.00.png
4,BTN,95s,0,0,0,100,false,frame_009.00.png
4,BTN,94s,0,0,0,100,false,frame_009.00.png
4,BTN,93s,0,0,0,100,false,frame_009.00.png
4,BTN,92s,0,0,0,100,false,frame_009.00.png
4,BTN,A8o,100,0,0,0,false,frame_009.00.png
4,BTN,K8o,100,0,0,0,false,frame_009.00.png
4,BTN,Q8o,100,0,0,0,false,frame_009.00.png
4,BTN,J8o,0,0,0,100,false,frame_009.00.png
4,BTN,T8o,0,0,0,100,false,frame_009.00.png
4,BTN,98o,0,0,0,100,false,frame_009.00.png
4,BTN,88,100,0,0,0,false,frame_009.00.png
4,BTN,87s,3,0,0,97,false,frame_009.00.png
4,BTN,86s,0,0,0,100,false,frame_009.00.png
4,BTN,85s,0,0,0,100,false,frame_009.00.png
4,BTN,84s,0,0,0,100,false,frame_009.00.png
4,BTN,83s,0,0,0,100,false,frame_009.00.png
4,BTN,82s,0,0,0,100,false,frame_009.00.png
4,BTN,A7o,100,0,0,0,false,frame_009.00.png
4,BTN,K7o,100,0,0,0,false,frame_009.00.png
4,BTN,Q7o,0,0,0,100,false,frame_009.00.png
4,BTN,J7o,0,0,0,100,false,frame_009.00.png
4,BTN,T7o,0,0,0,100,false,frame_009.00.png
4,BTN,97o,0,0,0,100,false,frame_009.00.png
4,BTN,87o,0,0,0,100,false,frame_009.00.png
4,BTN,77,100,0,0,0,false,frame_009.00.png
4,BTN,76s,0,0,0,100,false,frame_009.00.png
4,BTN,75s,0,0,0,100,false,frame_009.00.png
4,BTN,74s,0,0,0,100,false,frame_009.00.png
4,BTN,73s,0,0,0,100,false,frame_009.00.png
4,BTN,72s,0,0,0,100,false,frame_009.00.png
4,BTN,A6o,100,0,0,0,false,frame_009.00.png
4,BTN,K6o,100,0,0,0,false,frame_009.00.png
4,BTN,Q6o,0,0,0,100,false,frame_009.00.png
4,BTN,J6o,0,0,0,100,false,frame_009.00.png
4,BTN,T6o,0,0,0,100,false,frame_009.00.png
4,BTN,96o,0,0,0,100,false,frame_009.00.png
4,BTN,86o,0,0,0,100,false,frame_009.00.png
4,BTN,76o,0,0,0,100,false,frame_009.00.png
4,BTN,66,100,0,0,0,false,frame_009.00.png
4,BTN,65s,0,0,0,100,false,frame_009.00.png
4,BTN,64s,0,0,0,100,false,frame_009.00.png
4,BTN,63s,0,0,0,100,false,frame_009.00.png
4,BTN,62s,0,0,0,100,false,frame_009.00.png
4,BTN,A5o,100,0,0,0,false,frame_009.00.png
4,BTN,K5o,3,0,0,97,false,frame_009.00.png
4,BTN,Q5o,0,0,0,100,false,frame_009.00.png
4,BTN,J5o,0,0,0,100,false,frame_009.00.png
4,BTN,T5o,0,0,0,100,false,frame_009.00.png
4,BTN,95o,0,0,0,100,false,frame_009.00.png
4,BTN,85o,0,0,0,100,false,frame_009.00.png
4,BTN,75o,0,0,0,100,false,frame_009.00.png
4,BTN,65o,0,0,0,100,false,frame_009.00.png
4,BTN,55,100,0,0,0,false,frame_009.00.png
4,BTN,54s,0,0,0,100,false,frame_009.00.png
4,BTN,53s,0,0,0,100,false,frame_009.00.png
